# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.1949394802318878,2.6782357810703923,1.9157141672356746,130.3140490717585,-2.5559290192661326,3.0000000000000364,0.18352461605431541,0.0,-26.823858603087942,0.0
 1.2010838893210745,2.68832533651229,1.9037533095697219,130.14923231115063,-2.537495791998573,2.999999999999964,0.18339282442256466,0.0,-26.611613848014077,0.0
 1.207251941799915,2.698346076064197,1.8918047441396264,129.98509048038943,-2.518991634562051,3.0,0.1833233742895938,0.0,-26.40787770519681,0.0
 1.213443573846125,2.708297342592898,1.8798700074748707,129.82158261851754,-2.500416738423422,2.999999999999928,0.1833172546032387,0.0,-26.21259691749141,0.0
 1.219658720628501,2.7181784789651777,1.8679506361049372,129.65866748112808,-2.4817712980762936,3.0,0.183375551055185,0.0,-26.02572626870208,0.0
 1.2258973162827136,2.727988828047821,1.8560481665593076,129.49630349833043,-2.4630555111136556,3.0000000000000355,0.1834994509148553,0.0,-25.847228694799004,0.0
 1.2321592938851396,2.7377277327076124,1.844164135367465,129.3344487311588,-2.4442695783063777,3.0,0.18369024811169588,0.0,-25.677075422703464,0.0
 1.2384445854246549,2.747394535811336,1.8323000790588901,129.173060826245,-2.425413703687832,3.0,0.18394934870487725,0.0,-25.515246114673882,0.0
 1.2447531217722958,2.7569885802257774,1.8204575341630667,129.01209696871157,-2.4064880946449088,3.000000000000035,0.18427827699822696,0.0,-25.36172905332985,0.0
 1.2510848326486925,2.766509208817721,1.8086380372094761,128.85151383302036,-2.387492962015718,3.00000000000007,0.18467868193067313,0.0,-25.216521327477004,0.0
 1.2574396465891695,2.7759557644539514,1.796843124727601,128.69126753175817,-2.368428520194287,3.000000000000035,0.18515234399533825,0.0,-25.07962905832503,0.0
 1.2638174909064026,2.785327590001253,1.7850743332469232,128.53131356209025,-2.3492949872425872,3.0000000000000697,0.18570118298413682,0.0,-24.9510676395941,0.0
 1.2702182916505111,2.7946240283264103,1.773333199296925,128.37160674977642,-2.3300925850102616,3.0,0.18632726609743305,0.0,-24.830862013075713,0.0
 1.2766419735664558,2.8038444222962093,1.7616212594070886,128.2121011905057,-2.310821539262428,2.9999999999999654,0.18703281688788453,0.0,-24.719046966792135,0.0
 1.2830884600486026,2.812988114777433,1.7499400501068965,128.05275018838273,-2.2914820798159874,3.0000000000000346,0.1878202248401704,0.0,-24.61566746248213,0.0
 1.2895576730923073,2.8220544486368677,1.7382911079258303,127.89350619135494,-2.272074440684873,3.000000000000034,0.1886920559001678,0.0,-24.52077900492138,0.0
 1.2960495332423527,2.8310427667412967,1.7266759693933724,127.73432072328484,-2.252598860234736,3.0000000000000684,0.18965106368715126,0.0,-24.43444803368245,0.0
 1.3025639595380731,2.839952411957505,1.7150961710390056,127.5751443124928,-2.2330555813475748,3.000000000000034,0.19070020194552004,0.0,-24.356752363830196,0.0
 1.3091008694549782,2.848782727152278,1.7035532493922114,127.41592641642207,-2.2134448515968597,3.0,0.1918426377214727,0.0,-24.287781661939416,0.0
 1.3156601788426738,2.857533055192399,1.692048740982472,127.2566153421606,-2.193766923433772,3.0000000000000675,0.19308176588132972,0.0,-24.227637961668528,0.0
 1.3222418018588733,2.8662027389446543,1.6805841823392704,127.09715816252394,-2.1740220543851736,3.0000000000000338,0.1944212249597669,0.0,-24.176436240329092,0.0
 1.3288456508992617,2.8747911212758277,1.6691611099920878,126.93750062725825,-2.1542105072640085,3.0,0.19586491417620594,0.0,-24.13430502890933,0.0
 1.3354716365229677,2.8832975450527036,1.6577810604704073,126.77758706909854,-2.1343325503928905,2.9999999999999667,0.197417012061011,0.0,-24.101387092827903,0.0
 1.3421196673733822,2.891721353142067,1.6464455703037102,126.61736030416765,-2.114388457841647,3.0,0.19908199674350152,0.0,-24.077840162536425,0.0
 1.3487896500940277,2.900061888410703,1.6351561760214794,126.45676152633305,-2.0943785096797103,3.0000000000000333,0.20086466815759796,0.0,-24.063837736043823,0.0
 1.3554814892391804,2.9083184937253956,1.623914414153197,126.2957301949884,-2.0743029922442524,2.9999999999999667,0.20277017198107733,0.0,-24.059569947738865,0.0
 1.3621950871789053,2.9164905119529303,1.6127218212283445,126.1342039157566,-2.054162198425078,3.0,0.20480402608565107,0.0,-24.065244516641144,0.0
 1.3689303439981515,2.9245772859600905,1.6015799337764052,125.97211831351906,-2.033956427967339,3.0,0.2069721492440943,0.0,-24.081087778208246,0.0
 1.3756871573895244,2.932578158613662,1.5904902883268606,125.80940689714045,-2.0136859877932203,3.000000000000033,0.2092808925266246,0.0,-24.10734581078101,0.0
 1.3824654225393131,2.9404924727804294,1.579454421409193,125.64600091517731,-1.993351192343854,3.0,0.2117370736920481,0.0,-24.14428565635597,0.0
 1.3892650320063344,2.9483195713271764,1.5684738695528844,125.48182920185388,-1.97295236394279,3.000000000000033,0.21434801498117903,0.0,-24.192196655686946,0.0
 1.396085875593105,2.9560587971206886,1.557550169287418,125.31681801244507,-1.9524898331824787,2.9999999999999676,0.2171215843453575,0.0,-24.251391908279718,0.0
 1.4029278402088248,2.9637094930277503,1.5466848571422749,125.15089084712666,-1.931963939335319,3.0000000000000324,0.22006624082396245,0.0,-24.32220984920113,0.0
 1.409790809723609,2.9712710019151465,1.5358794696469376,124.9839682623994,-1.9113750307909663,3.0000000000000324,0.22319108439854288,0.0,-24.405015991132192,0.0
